"id","sortNumber","publicAccess","objectNumber","area","areaTC","category","categoryTC","archivalLevel","archivalLevelTC","title","titleTC","displayDate","displayDateTC","beginDate","endDate","dimension","dimensionTC","dimensionElement","dimensionUnit","dimensionWidth","dimensionHeight","dimensionDepth","medium","mediumTC","creditLine","creditLineTC","constituents","constituentsRole","constituentsRoleTC","images","colorPredominant","color-gray","color-white","color-black","color-orange","color-brown","color-blue","color-green","color-yellow","color-teal","color-red","color-pink","color-purple"
129,"2012  1927",true,"2012.1927","Visual Art","視覺藝術","Photography","攝影",,,"Xiangshan Amitābha","象山彌陀","1950","1950",1950,1950,"sheet: 48.9 × 35.6 cm","紙本: 48.9 × 35.6 厘米","sheet","cm",35.6,48.9,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#858180"",""value"":42.4},{""color"":""#474248"",""value"":16.6},{""color"":""#433F40"",""value"":14.2},{""color"":""#716D72"",""value"":13},{""color"":""#C0BCBA"",""value"":6},{""color"":""#716E74"",""value"":4.6}]",66,0,30.7,0,0,0,0,0,0,0,0,0
130,"2012  1928",true,"2012.1928","Visual Art","視覺藝術","Photography","攝影",,,"Tide","潮","1941","1941",1941,1941,"sheet: 33 × 48.3 cm","紙本: 33 × 48.3 厘米","sheet","cm",48.3,33,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#868686"",""value"":83},{""color"":""#CECECE"",""value"":13.7}]",83,13.7,0,0,0,0,0,0,0,0,0,0
131,"2012  1929",true,"2012.1929","Visual Art","視覺藝術","Photography","攝影",,,"Cormorants","鷺鷥","1948","1948",1948,1948,"sheet: 33.7 × 47.6 cm","紙本: 33.7 × 47.6 厘米","sheet","cm",47.6,33.7,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#736F6C"",""value"":50.3},{""color"":""#292524"",""value"":20.6},{""color"":""#140D0E"",""value"":8.1},{""color"":""#D4CECA"",""value"":4.8},{""color"":""#1C191C"",""value"":4.6},{""color"":""#7D7D77"",""value"":2.9},{""color"":""#D7D7D2"",""value"":2.4},{""color"":""#191926"",""value"":1.8}]",53.2,7.2,35,0,0,0,0,0,0,0,0,0
132,"2012  1930",true,"2012.1930","Visual Art","視覺藝術","Photography","攝影",,,"Guilin","環湖夕照","1948","1948",1948,1948,"sheet: 44.5 × 36.8 cm","紙本: 44.5 × 36.8 厘米","sheet","cm",36.8,44.5,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#817D7B"",""value"":32.9},{""color"":""#292626"",""value"":24.5},{""color"":""#C9C6C4"",""value"":16.6},{""color"":""#C7C7C4"",""value"":8.5},{""color"":""#1F1D21"",""value"":5.4},{""color"":""#969693"",""value"":2.9},{""color"":""#120C0D"",""value"":2.8},{""color"":""#161623"",""value"":2}]",60.9,0,34.8,0,0,0,0,0,0,0,0,0
133,"2012  1931",true,"2012.1931","Visual Art","視覺藝術","Photography","攝影",,,"Mt Xia Peaks","華山三峽峯","1959","1959",1959,1959,"sheet: 44.5 × 38.7 cm","紙本: 44.5 × 38.7 厘米","sheet","cm",38.7,44.5,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#211E1F"",""value"":55.8},{""color"":""#DBD7D5"",""value"":9.1},{""color"":""#201E1F"",""value"":8.3},{""color"":""#7D7878"",""value"":8},{""color"":""#130D0F"",""value"":5.8},{""color"":""#E5E4DE"",""value"":4.4},{""color"":""#1E2220"",""value"":2.4},{""color"":""#7E7C7D"",""value"":1},{""color"":""#CDD3CF"",""value"":1}]",9,14.5,72.4,0,0,0,0,0,0,0,0,0
135,"2012  1933",true,"2012.1933","Visual Art","視覺藝術","Photography","攝影",,,"Cooking in the morning","小城晨炊","1957","1957",1957,1957,"sheet: 33 × 49.5 cm","紙本: 33 × 49.5 厘米","sheet","cm",49.5,33,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#7D7979"",""value"":28.6},{""color"":""#363232"",""value"":24.6},{""color"":""#D5D5D0"",""value"":10.6},{""color"":""#CDC9C8"",""value"":9.8},{""color"":""#312E32"",""value"":7.8},{""color"":""#848183"",""value"":7.6},{""color"":""#939491"",""value"":1.9},{""color"":""#BCB9BB"",""value"":1.6},{""color"":""#130D0E"",""value"":1.6},{""color"":""#828583"",""value"":1.2}]",50.7,10.6,34,0,0,0,0,0,0,0,0,0
138,"2012  1936",true,"2012.1936","Visual Art","視覺藝術","Photography","攝影",,,"Start of the Race","起跑","1938","1938",1938,1938,"sheet: 30.5 × 45.7 cm","紙本: 30.5 × 45.7 厘米","sheet","cm",45.7,30.5,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#251C19"",""value"":50.8},{""color"":""#3A312F"",""value"":24.8},{""color"":""#6E635C"",""value"":13},{""color"":""#2A241B"",""value"":2.3},{""color"":""#1A1C28"",""value"":2.2},{""color"":""#262328"",""value"":2.1}]",13,0,82.1,0,0,0,0,0,0,0,0,0
140,"2012  1938",true,"2012.1938","Visual Art","視覺藝術","Photography","攝影",,,"Flattening Earth","壓土機","1958","1958",1958,1958,"sheet: 40 × 29.8 cm","紙本: 40 × 29.8 厘米","sheet","cm",29.8,40,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#2F2A2B"",""value"":30.9},{""color"":""#7E7877"",""value"":24.7},{""color"":""#CFC9C8"",""value"":21.5},{""color"":""#2A272A"",""value"":5.2},{""color"":""#22171A"",""value"":4.9},{""color"":""#232232"",""value"":2.7},{""color"":""#D6D6D1"",""value"":2.3},{""color"":""#7E7B7C"",""value"":2.1},{""color"":""#282B29"",""value"":1.2}]",48.3,2.3,44.9,0,0,0,0,0,0,0,0,0
141,"2012  1939",true,"2012.1939","Visual Art","視覺藝術","Photography","攝影",,,"Mountain Scene","日山而作","1939","1939",1939,1939,"sheet: 30.5 × 35.6 cm","紙本: 30.5 × 35.6 厘米","sheet","cm",35.6,30.5,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#8B8B8B"",""value"":54.8},{""color"":""#BCBCBC"",""value"":40.4}]",95.2,0,0,0,0,0,0,0,0,0,0,0
144,"2012  1942",true,"2012.1942","Visual Art","視覺藝術","Photography","攝影",,,"Sunrise in Yangtze River","長江日出","1957","1957",1957,1957,"sheet: 27.9 × 40.6 cm","紙本: 27.9 × 40.6 厘米","sheet","cm",40.6,27.9,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#BDBBBC"",""value"":54.4},{""color"":""#BAB8B8"",""value"":26.4},{""color"":""#A19F9E"",""value"":7.3},{""color"":""#A3A1A2"",""value"":6.7},{""color"":""#373334"",""value"":1.2}]",94.7,0,1.2,0,0,0,0,0,0,0,0,0
145,"2012  1943",true,"2012.1943","Visual Art","視覺藝術","Photography","攝影",,,"Changjiang River Bridge Under Repair","修建中的長江大橋","1957","1957",1957,1957,"sheet: 29.2 × 41.9 cm","紙本: 29.2 × 41.9 厘米","sheet","cm",41.9,29.2,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#D8D3D2"",""value"":86.4},{""color"":""#887F7D"",""value"":11.7}]",11.7,86.4,0,0,0,0,0,0,0,0,0,0
146,"2012  1944",true,"2012.1944","Visual Art","視覺藝術","Photography","攝影",,,"River Transport","江上運輸隊","1957","1957",1957,1957,"sheet: 26.7 × 41.9 cm","紙本: 26.7 × 41.9 厘米","sheet","cm",41.9,26.7,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#CECCCD"",""value"":35},{""color"":""#DCDAD9"",""value"":32.6},{""color"":""#CCCACE"",""value"":10.5},{""color"":""#807A7B"",""value"":6.2},{""color"":""#322D2E"",""value"":5.9},{""color"":""#E3E3E0"",""value"":3.5},{""color"":""#878486"",""value"":2.4}]",19,71,5.9,0,0,0,0,0,0,0,0,0
147,"2012  1945",true,"2012.1945","Visual Art","視覺藝術","Photography","攝影",,,"Ten Thousand Households","萬家烟籠","1948","1948",1948,1948,"sheet: 38.7 × 29.2 cm","紙本: 38.7 × 29.2 厘米","sheet","cm",29.2,38.7,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#38353A"",""value"":16.4},{""color"":""#807A7F"",""value"":13.4},{""color"":""#D5D2D1"",""value"":13.3},{""color"":""#7E7C81"",""value"":13.3},{""color"":""#D0CCCF"",""value"":11.6},{""color"":""#322F2F"",""value"":9.6},{""color"":""#C4C3C7"",""value"":7.2},{""color"":""#827E7E"",""value"":6.3},{""color"":""#2C302F"",""value"":2.3},{""color"":""#DBDBD5"",""value"":1.4},{""color"":""#CDD1CF"",""value"":1}]",40.1,27.3,28.3,0,0,0,0,0,0,0,0,0
148,"2012  1946",true,"2012.1946","Visual Art","視覺藝術","Photography","攝影",,,"Mechanisation","機械化施工","1958","1958",1958,1958,"sheet: 26.7 × 41.9 cm","紙本: 26.7 × 41.9 厘米","sheet","cm",41.9,26.7,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#CACACE"",""value"":21.8},{""color"":""#EBE9E5"",""value"":21.8},{""color"":""#858085"",""value"":17.8},{""color"":""#7F7A78"",""value"":8.6},{""color"":""#39343A"",""value"":8.4},{""color"":""#8C8A8F"",""value"":7.5},{""color"":""#BDB9BD"",""value"":5.3},{""color"":""#EDEDE8"",""value"":3.9}]",61,25.6,8.4,0,0,0,0,0,0,0,0,0
149,"2012  1947",true,"2012.1947","Visual Art","視覺藝術","Photography","攝影",,,"Guilin Suburbs","桂林近郊","1954","1954",1954,1954,"sheet: 38.7 × 48.9 cm","紙本: 38.7 × 48.9 厘米","sheet","cm",48.9,38.7,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#D5D4D8"",""value"":18.1},{""color"":""#2C2829"",""value"":16.8},{""color"":""#312D31"",""value"":10.1},{""color"":""#807A7F"",""value"":7.6},{""color"":""#D8D5D4"",""value"":7.2},{""color"":""#120B0D"",""value"":6.8},{""color"":""#CEC8CD"",""value"":6.4},{""color"":""#797273"",""value"":5.6},{""color"":""#828185"",""value"":5},{""color"":""#E5E5E1"",""value"":4.1},{""color"":""#D8DEE0"",""value"":2},{""color"":""#100A0F"",""value"":1.9},{""color"":""#060102"",""value"":1.8},{""color"":""#292D2C"",""value"":1.6},{""color"":""#0D0C13"",""value"":1}]",24.6,31.4,39.9,0,0,0,0,0,0,0,0,0
152,"2012  1950",true,"2012.1950","Visual Art","視覺藝術","Photography","攝影",,,"River Transport","江上運輸隊","1957","1957",1957,1957,"sheet: 48.9 × 38.1 cm","紙本: 48.9 × 38.1 厘米","sheet","cm",38.1,48.9,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#C8C1B7"",""value"":44.2},{""color"":""#8E8780"",""value"":22},{""color"":""#DBDAE2"",""value"":14},{""color"":""#2A2824"",""value"":7.3},{""color"":""#E7E2E6"",""value"":4.6},{""color"":""#1B1512"",""value"":1.4},{""color"":""#1F1B14"",""value"":1.3},{""color"":""#949193"",""value"":0.9}]",67.2,18.6,10,0,0,0,0,0,0,0,0,0
153,"2012  1951",true,"2012.1951","Visual Art","視覺藝術","Photography","攝影",,,"Rapids","激流","1958","1958",1958,1958,"sheet: 40.6 × 50.8 cm","紙本: 40.6 × 50.8 厘米","sheet","cm",50.8,40.6,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#807C7C"",""value"":34.4},{""color"":""#DDDDE6"",""value"":19.5},{""color"":""#3E3C3C"",""value"":18},{""color"":""#D2CDCA"",""value"":14.6},{""color"":""#8B898A"",""value"":5.8},{""color"":""#363538"",""value"":3.1}]",40.2,34.2,21.1,0,0,0,0,0,0,0,0,0
154,"2012  1952",true,"2012.1952","Visual Art","視覺藝術","Photography","攝影",,,"Spring Ploughing","春耕之前","1957","1957",1957,1957,"sheet: 35.6 × 50.8 cm","紙本: 35.6 × 50.8 厘米","sheet","cm",50.8,35.6,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#7E7974"",""value"":30.5},{""color"":""#CEC8C2"",""value"":30.4},{""color"":""#3B3834"",""value"":21.5},{""color"":""#DFDEE3"",""value"":11.2},{""color"":""#E4E0E3"",""value"":1.8}]",60.8,13,21.5,0,0,0,0,0,0,0,0,0
155,"2012  1953",true,"2012.1953","Visual Art","視覺藝術","Photography","攝影",,,"Beihai Park","北海公園","1957","1957",1957,1957,"sheet: 38.1 × 46.4 cm","紙本: 38.1 × 46.4 厘米","sheet","cm",46.4,38.1,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#33312F"",""value"":31.3},{""color"":""#E1D8CE"",""value"":26},{""color"":""#DEDCE2"",""value"":18.3},{""color"":""#7C7773"",""value"":12.3},{""color"":""#E5E0E5"",""value"":4.6},{""color"":""#343236"",""value"":3.1}]",12.3,48.9,34.4,0,0,0,0,0,0,0,0,0
156,"2012  1954",true,"2012.1954","Visual Art","視覺藝術","Photography","攝影",,,"Lost in thought","凝思","1937","1937",1937,1937,"sheet: 44.5 × 33 cm","紙本: 44.5 × 33 厘米","sheet","cm",33,44.5,,"black and white print","黑白沖印","M+, Hong Kong","M+，香港","[]","[]","[]","[]","[{""color"":""#272722"",""value"":29.5},{""color"":""#8D8781"",""value"":27.5},{""color"":""#E3E1E6"",""value"":21.5},{""color"":""#BFB8B3"",""value"":8.3},{""color"":""#14150F"",""value"":5.3},{""color"":""#E7E2E8"",""value"":4}]",35.8,25.5,34.8,0,0,0,0,0,0,0,0,0
168,"2013     7",true,"2013.7","Visual Art","視覺藝術","Sculpture","雕塑",,,"Untitled","無題","1990s","1990年代",1990,2009,"overall (approx.): 274 × 227 × 8.5 cm","整體 （約）: 274 × 227 × 8.5 厘米","overall","cm",227,274,8.5,"ink on iron gates","墨水、鐵閘","M+, Hong Kong. Gift of Urban Renewal Council, 2013","M+，香港，藝術家捐贈，2013年","[44]","[""Artist""]","[""藝術家""]","[""Ink on an iron door. Black graffiti of Chinese calligraphy blankets a rusty iron door. Words and phrases include: 'Hong Kong Government', 'TSANG Tsou-choi', 'New China', and 'King of Kowloon'.""]","[{""color"":""#34251D"",""value"":27.8},{""color"":""#735642"",""value"":19.1},{""color"":""#887B6E"",""value"":12.4},{""color"":""#877157"",""value"":10.9},{""color"":""#C2B4A3"",""value"":8.3},{""color"":""#0E0502"",""value"":7.6},{""color"":""#292320"",""value"":5.3},{""color"":""#3B3024"",""value"":3.5},{""color"":""#BA9C78"",""value"":2}]",20.7,0,44.2,2,30,0,0,0,0,0,0,0
169,"2013    34",true,"2013.34","Visual Art","視覺藝術","Ink Art","水墨",,,"Untitled (Partial Map of Kowloon)","無題 (部份九龍地圖)","circa 1994–1997","約1994至1997年",1992,1999,"image: 88 × 32.2 cm","圖像: 88 × 32.2 厘米","image","cm",32.2,88,,"Chinese ink on map","墨水、地圖","M+, Hong Kong","M+，香港","[44]","[""Artist""]","[""藝術家""]","[""Chinese ink on a vintage vertical folding map, in which large characters in black ink list generations of the artist’s family and where they live.""]","[{""color"":""#DFD6C9"",""value"":30.7},{""color"":""#393733"",""value"":16},{""color"":""#E2C167"",""value"":12.5},{""color"":""#90C7CD"",""value"":7.8},{""color"":""#D5D081"",""value"":5.6},{""color"":""#D1D1C9"",""value"":5.3},{""color"":""#363B3B"",""value"":3.5},{""color"":""#2E2D30"",""value"":2.6},{""color"":""#ACCBCD"",""value"":2.2},{""color"":""#7B7269"",""value"":2.1},{""color"":""#CED28E"",""value"":1.8},{""color"":""#7D6D47"",""value"":1.7},{""color"":""#4A4333"",""value"":1.5},{""color"":""#A3BB60"",""value"":1.1},{""color"":""#C4CEC8"",""value"":0.7}]",4.3,36.7,23.6,12.5,1.7,0,1.1,7.4,7.8,0,0,0
170,"2013    15",true,"2013.15","Visual Art","視覺藝術","Sculpture","雕塑",,,"Jack of Heart","紅心J","2007","2006",2007,2007,"overall: 115.6 × 264.2 × 86.4 cm","整體: 115.6 × 264.2 × 86.4 厘米","overall","cm",264.2,115.6,86.4,"high-density polyethylene and polyethylene vinyl acetate","高密度聚乙烯、乙烯醋酸乙烯酯共聚物","M+, Hong Kong. Gift of the artist, 2013","M+，香港，藝術家捐贈，2013年","[434]","[""Artist""]","[""藝術家""]","[""Sculpture consisting of a white loom structure with dozens of narrow, dark brown straps going through it and out onto the floor.""]","[{""color"":""#7F786E"",""value"":39.1},{""color"":""#D7D8D5"",""value"":31.5},{""color"":""#D4D1CE"",""value"":9.5},{""color"":""#DADCD9"",""value"":8.3},{""color"":""#3F2921"",""value"":3.6},{""color"":""#6A5143"",""value"":2.6},{""color"":""#2B0D04"",""value"":2}]",39.1,49.3,0,0,6.3,0,0,0,0,2,0,0
171,"2013    16",true,"2013.16","Visual Art","視覺藝術","Sculpture","雕塑",,,"Untitled","無題","1995","1995",1995,1995,"overall: 152.4 × 101.6 × 28 cm","整體: 152.4 × 101.6 × 28 厘米","overall","cm",101.6,152.4,28,"brass","黃銅","M+, Hong Kong","M+，香港","[434]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#C6C3BF"",""value"":59.5},{""color"":""#C2C2BE"",""value"":17.6},{""color"":""#423D37"",""value"":16},{""color"":""#443C31"",""value"":3}]",77,0,18.9,0,0,0,0,0,0,0,0,0
178,"2012  1624",true,"2012.1624","Visual Art","視覺藝術","Sculpture","雕塑",,,"Untitled","無題","1988","1988",1988,1988,"overall: 51.7 × 20.5 × 27.6 cm","整體: 51.7 × 20.5 × 27.6 厘米","overall","cm",20.5,51.7,27.6,"wood","木","M+, Hong Kong","M+，香港","[450]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#C3C1BF"",""value"":31.3},{""color"":""#D3D3D7"",""value"":27.5},{""color"":""#C7C9C8"",""value"":12.3},{""color"":""#332E2A"",""value"":8.2},{""color"":""#C4C4C2"",""value"":7.5},{""color"":""#382D26"",""value"":5.6},{""color"":""#6E645E"",""value"":2.2},{""color"":""#C7C5C6"",""value"":2.2}]",55.3,27.5,13.9,0,0,0,0,0,0,0,0,0
179,"2012  1615",true,"2012.1615","Visual Art","視覺藝術","Sculpture","雕塑",,,"Untitled 22","無題 22","2009","2009",2009,2009,"overall: 33 × 53 × 41.5 cm","整體: 33 × 53 × 41.5 厘米","overall","cm",53,33,41.5,"beech (wood)","櫸木","M+, Hong Kong","M+，香港","[450]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#D8DFE5"",""value"":41},{""color"":""#F3F3F3"",""value"":21.8},{""color"":""#3B3838"",""value"":17.4},{""color"":""#736D6E"",""value"":7.1},{""color"":""#3E3C3E"",""value"":3.2},{""color"":""#6E6D72"",""value"":2.6},{""color"":""#E2E9E7"",""value"":2.1}]",9.7,65,20.6,0,0,0,0,0,0,0,0,0
185,"2012  1576",true,"2012.1576","Visual Art","視覺藝術","Photography","攝影",,,"Henan book destruction during a mass rally","銷毀古書 河南","1972","1972",1972,1972,"sheet: 70 × 71.4 cm
image: 59.8 × 60.5 cm","紙本: 70 × 71.4 厘米
圖像: 59.8 × 60.5 厘米","sheet","cm",71.4,70,,"black and white photographic print mounted on aluminium","黑白照片裱於鋁板","M+, Hong Kong. Gift of Liu Heung-Shing, 2012","M+，香港，劉香成捐贈，2012年","[459]","[""Artist""]","[""藝術家""]","[""Monochrome photograph on mounted aluminum. A crowd gathers in an urban street stirring a smouldering pile of books and antiques. Some carry signs featuring portraits of Mao Zedong.""]","[{""color"":""#292929"",""value"":51.7},{""color"":""#7C7C7C"",""value"":35},{""color"":""#D2D2D2"",""value"":13.3}]",35,13.3,51.7,0,0,0,0,0,0,0,0,0
224,"2012  1635",true,"2012.1635","Visual Art","視覺藝術","Textile","紡織品",,,"Newspaper - Curtain","新聞窗簾","1991–2003","1991–2003",1991,2003,"each: 730 × 500 cm","各: 730 × 500 厘米","overall","cm",500,730,,"silkscreen on cotton","絲網印刷、棉布","M+, Hong Kong","M+，香港","[465]","[""Artist""]","[""藝術家""]","[""Installation in which large windows in a dark room are covered by translucent cotton curtains. The curtains are covered with a grid of a screenprinted image of a page from a Chinese language newspaper.""]","[{""color"":""#D0C5B5"",""value"":24},{""color"":""#241C19"",""value"":23.1},{""color"":""#8C8173"",""value"":12},{""color"":""#24211D"",""value"":10.1},{""color"":""#332C21"",""value"":8.8},{""color"":""#7C6A52"",""value"":6.7},{""color"":""#080200"",""value"":4.3},{""color"":""#EDECDF"",""value"":1.9},{""color"":""#765F4C"",""value"":1.6},{""color"":""#0E0901"",""value"":1.5},{""color"":""#110F10"",""value"":1.3}]",36,1.9,49.1,0,8.3,0,0,0,0,0,0,0
231,"2012  1640",true,"2012.1640","Visual Art","視覺藝術","Installation","裝置藝術",,,"Suicide Project","自殺計劃","1988/1989","1988年，1989年轉載",1988,1989,"dimensions variable","尺寸不一",,,,,,"rope and photographs","繩、照片","M+, Hong Kong","M+，香港","[470]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#CEDBE3"",""value"":38.8},{""color"":""#000000"",""value"":18.1},{""color"":""#D8E0ED"",""value"":15.2},{""color"":""#000207"",""value"":6.1},{""color"":""#728186"",""value"":4.5},{""color"":""#1B2B32"",""value"":3.1},{""color"":""#080200"",""value"":2.3},{""color"":""#01090E"",""value"":2.3},{""color"":""#000200"",""value"":2},{""color"":""#0B0E15"",""value"":1.1},{""color"":""#172422"",""value"":0.8},{""color"":""#000504"",""value"":0.8}]",4.5,54,36.6,0,0,0,0,0,0,0,0,0
233,"2013   272",true,"2013.272","Visual Art","視覺藝術","Painting","繪畫",,,"Elevation","離升","1973","1973",1973,1973,"overall: 184 × 117.5 cm","整體: 184 × 117.5 厘米","overall","cm",117.5,184,,"ink and colour on paper","水墨設色紙本","M+, Hong Kong","M+，香港","[478]","[""Artist""]","[""藝術家""]","[""Ink and colour painting on white paper depicting two distinct painted shapes, each depicting a single landform rendered with soft black lines and a wash of brown ink.""]","[{""color"":""#E1DCD6"",""value"":30.7},{""color"":""#98663B"",""value"":28.9},{""color"":""#E8E8E3"",""value"":15.3},{""color"":""#8F6C46"",""value"":7.4},{""color"":""#BB9F79"",""value"":6.6},{""color"":""#B38155"",""value"":5.6},{""color"":""#E7E5E6"",""value"":2.9}]",0,48.9,0,12.2,36.4,0,0,0,0,0,0,0
